Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager
36,No,Travel_Rarely,1383,Research & Development,10,Bachelors,Life Sciences,Very high,Male,90,High,Senior,Healthcare Representative,Low,Married,8321,25949,7,Yes,13,Excellent,Outstanding,1,15,1,Better,12,8,5,7
44,Yes,Travel_Frequently,429,Research & Development,1,Intermediate,Medical,High,Male,99,High,Fresher,Research Scientist,Medium,Divorced,2342,11092,1,Yes,12,Excellent,Excellent,3,6,2,Good,5,3,2,3
37,No,Travel_Rarely,1239,Human Resources,8,Intermediate,Other,High,Male,89,High,Junior,Human Resources,Medium,Divorced,4071,12832,2,No,13,Excellent,Excellent,0,19,4,Good,10,0,4,7
35,Yes,Travel_Rarely,303,Sales,27,Bachelors,Life Sciences,High,Male,84,High,Junior,Sales Executive,Very high,Single,5813,13492,1,Yes,18,Excellent,Outstanding,0,10,2,Better,10,7,7,7
33,No,Travel_Rarely,867,Research & Development,8,Masters,Life Sciences,Very high,Male,90,Very high,Fresher,Research Scientist,Low,Married,3143,6076,6,No,19,Excellent,Good,1,14,1,Better,10,8,7,6
28,No,Travel_Rarely,1181,Research & Development,1,Bachelors,Life Sciences,High,Male,82,High,Fresher,Research Scientist,Very high,Married,2044,5531,1,No,11,Excellent,Excellent,1,5,6,Best,5,3,0,3
39,No,Travel_Rarely,1253,Research & Development,10,Schooling,Medical,High,Male,65,High,Senior,Research Director,High,Single,13464,7914,7,No,21,Outstanding,Excellent,0,9,3,Better,4,3,2,2
46,No,Non-Travel,849,Sales,26,Intermediate,Life Sciences,Medium,Male,98,Medium,Junior,Sales Executive,Medium,Single,7991,25166,8,No,15,Excellent,Excellent,0,6,3,Better,2,2,2,2
40,No,Travel_Rarely,616,Research & Development,2,Intermediate,Life Sciences,High,Female,99,High,Fresher,Laboratory Technician,Low,Married,3377,25605,4,No,17,Excellent,Outstanding,1,7,5,Good,4,3,0,2
42,No,Travel_Rarely,1128,Research & Development,13,Bachelors,Medical,Medium,Male,95,Very high,Junior,Healthcare Representative,Low,Married,5538,5696,5,No,18,Excellent,Excellent,2,10,2,Good,0,0,0,0
35,No,Non-Travel,1180,Research & Development,2,Intermediate,Medical,Medium,Male,90,High,Junior,Manufacturing Director,Very high,Divorced,5762,24442,2,No,14,Excellent,Excellent,1,15,6,Better,7,7,1,7
38,No,Non-Travel,1336,Human Resources,2,Bachelors,Human Resources,Low,Male,100,High,Fresher,Human Resources,Medium,Divorced,2592,7129,5,No,13,Excellent,Outstanding,3,13,3,Better,11,10,3,8
34,Yes,Travel_Frequently,234,Research & Development,9,Masters,Life Sciences,Very high,Male,93,High,Junior,Laboratory Technician,Low,Married,5346,6208,4,No,17,Excellent,Excellent,1,11,3,Good,7,1,0,7
37,Yes,Travel_Rarely,370,Research & Development,10,Masters,Medical,Very high,Male,58,High,Junior,Manufacturing Director,Low,Single,4213,4992,1,No,15,Excellent,Good,0,10,4,Poor,10,3,0,8
39,No,Travel_Frequently,766,Sales,20,Bachelors,Life Sciences,High,Male,83,High,Junior,Sales Executive,Very high,Divorced,4127,19188,2,No,18,Excellent,Outstanding,1,7,6,Better,2,1,2,2
43,No,Non-Travel,343,Research & Development,9,Bachelors,Life Sciences,Low,Male,52,High,Fresher,Research Scientist,High,Single,2438,24978,4,No,13,Excellent,Excellent,0,7,2,Good,3,2,1,2
41,No,Travel_Rarely,447,Research & Development,5,Bachelors,Life Sciences,Medium,Male,85,Very high,Junior,Healthcare Representative,Medium,Single,6870,15530,3,No,12,Excellent,Poor,0,11,3,Poor,3,2,1,2
41,No,Travel_Rarely,796,Sales,4,Schooling,Marketing,High,Female,81,High,Senior,Sales Executive,High,Divorced,10447,26458,0,Yes,13,Excellent,Outstanding,1,23,3,Best,22,14,13,5
30,No,Travel_Rarely,1092,Research & Development,10,Bachelors,Medical,Low,Female,64,High,Senior,Manufacturing Director,High,Single,9667,2739,9,No,14,Excellent,Good,0,9,3,Better,7,7,0,2
26,Yes,Travel_Rarely,920,Human Resources,20,Intermediate,Medical,Very high,Female,69,High,Fresher,Human Resources,Medium,Married,2148,6889,0,Yes,11,Excellent,Excellent,0,6,3,Better,5,1,1,4
46,Yes,Travel_Rarely,261,Research & Development,21,Intermediate,Medical,Very high,Female,66,High,Junior,Healthcare Representative,Medium,Married,8926,10842,4,No,22,Outstanding,Outstanding,1,13,2,Best,9,7,3,7
40,No,Travel_Rarely,1194,Research & Development,1,Bachelors,Life Sciences,High,Female,52,High,Junior,Healthcare Representative,Very high,Divorced,6513,9060,4,No,17,Excellent,Outstanding,1,12,3,Better,5,3,0,3
34,No,Travel_Rarely,810,Sales,8,Intermediate,Technical Degree,Medium,Male,92,Very high,Junior,Sales Executive,High,Married,6799,22128,1,No,21,Outstanding,Excellent,2,10,5,Better,10,8,4,8
58,No,Non-Travel,350,Sales,2,Bachelors,Medical,Medium,Male,52,High,Team Lead,Manager,Medium,Divorced,16291,22577,4,No,22,Outstanding,Outstanding,1,37,0,Good,16,9,14,14
35,No,Travel_Rarely,185,Research & Development,23,Masters,Medical,Medium,Male,91,Low,Fresher,Laboratory Technician,High,Married,2705,9696,0,No,16,Excellent,Good,1,6,2,Best,5,4,0,3
47,No,Travel_Rarely,1001,Research & Development,4,Bachelors,Life Sciences,High,Female,92,Medium,Senior,Manufacturing Director,Medium,Divorced,10333,19271,8,Yes,12,Excellent,Excellent,1,28,4,Better,22,11,14,10
40,No,Travel_Rarely,750,Research & Development,12,Bachelors,Life Sciences,Medium,Female,47,High,Junior,Healthcare Representative,Low,Divorced,4448,10748,2,No,12,Excellent,Good,1,15,3,Better,7,4,7,7
54,No,Travel_Rarely,431,Research & Development,7,Masters,Medical,Very high,Female,68,High,Junior,Research Scientist,Very high,Married,6854,15696,4,No,15,Excellent,Good,1,14,2,Good,7,1,1,7
31,No,Travel_Frequently,1125,Sales,7,Masters,Marketing,Low,Female,68,High,Senior,Sales Executive,Low,Married,9637,8277,2,No,14,Excellent,Outstanding,2,9,3,Better,3,2,2,2
28,No,Travel_Rarely,1217,Research & Development,1,Bachelors,Medical,High,Female,67,High,Fresher,Research Scientist,Low,Married,3591,12719,1,No,25,Outstanding,Excellent,1,3,3,Better,3,2,1,2
38,No,Travel_Rarely,723,Sales,2,Masters,Marketing,Medium,Female,77,Low,Junior,Sales Representative,Very high,Married,5405,4244,2,Yes,20,Outstanding,Poor,2,20,4,Good,4,2,0,3
26,No,Travel_Rarely,572,Sales,10,Bachelors,Medical,High,Male,46,High,Junior,Sales Executive,Very high,Single,4684,9125,1,No,13,Excellent,Poor,0,5,4,Better,5,3,1,2
58,No,Travel_Frequently,1216,Research & Development,15,Masters,Life Sciences,Low,Male,87,High,Team Lead,Research Director,High,Married,15787,21624,2,Yes,14,Excellent,Good,0,23,3,Better,2,2,2,2
18,No,Non-Travel,1431,Research & Development,14,Bachelors,Medical,Medium,Female,33,High,Fresher,Research Scientist,High,Single,1514,8018,1,No,16,Excellent,Excellent,0,0,4,Poor,0,0,0,0
31,Yes,Travel_Rarely,359,Human Resources,18,PhD,Human Resources,Very high,Male,89,Very high,Fresher,Human Resources,Low,Married,2956,21495,0,No,17,Excellent,Excellent,0,2,4,Better,1,0,0,0
29,Yes,Travel_Rarely,350,Human Resources,13,Bachelors,Human Resources,Low,Male,56,Medium,Fresher,Human Resources,Low,Divorced,2335,3157,4,Yes,15,Excellent,Outstanding,3,4,3,Better,2,2,2,0
45,No,Non-Travel,589,Sales,2,Masters,Life Sciences,High,Female,67,High,Junior,Sales Executive,High,Married,5154,19665,4,No,22,Outstanding,Good,2,10,3,Best,8,7,5,7
36,No,Travel_Rarely,430,Research & Development,2,Masters,Other,Very high,Female,73,High,Junior,Research Scientist,Medium,Married,6962,19573,4,Yes,22,Outstanding,Outstanding,1,15,2,Better,1,0,0,0
43,No,Travel_Frequently,1422,Sales,2,Masters,Life Sciences,Low,Male,92,High,Junior,Sales Executive,Very high,Married,5675,19246,1,No,20,Outstanding,Excellent,1,7,5,Better,7,7,7,7
27,No,Travel_Frequently,1297,Research & Development,5,Intermediate,Life Sciences,Very high,Female,53,High,Fresher,Laboratory Technician,Very high,Single,2379,19826,0,Yes,14,Excellent,Excellent,0,6,3,Good,5,4,0,2
29,No,Travel_Frequently,574,Research & Development,20,Schooling,Medical,Very high,Male,40,High,Fresher,Laboratory Technician,Very high,Married,3812,7003,1,No,13,Excellent,Good,0,11,3,Best,11,8,3,10
32,No,Travel_Frequently,1318,Sales,10,Masters,Marketing,Very high,Male,79,High,Junior,Sales Executive,Very high,Single,4648,26075,8,No,13,Excellent,Excellent,0,4,2,Best,0,0,0,0
42,No,Non-Travel,355,Research & Development,10,Masters,Technical Degree,High,Male,38,High,Fresher,Research Scientist,High,Married,2936,6161,3,No,22,Outstanding,Good,2,10,1,Good,6,3,3,3
47,No,Travel_Rarely,207,Research & Development,9,Masters,Life Sciences,Medium,Female,64,High,Fresher,Laboratory Technician,High,Single,2105,5411,4,No,12,Excellent,Excellent,0,7,2,Better,2,2,2,0
46,No,Travel_Rarely,706,Research & Development,2,Intermediate,Life Sciences,Very high,Male,82,High,Senior,Manufacturing Director,Very high,Divorced,8578,19989,3,No,14,Excellent,Excellent,1,12,4,Good,9,8,4,7
28,No,Non-Travel,280,Human Resources,1,Intermediate,Life Sciences,High,Male,43,High,Fresher,Human Resources,Very high,Divorced,2706,10494,1,No,15,Excellent,Good,1,3,2,Better,3,2,2,2
29,No,Travel_Rarely,726,Research & Development,29,Schooling,Life Sciences,Very high,Male,93,Low,Junior,Healthcare Representative,High,Divorced,6384,21143,8,No,17,Excellent,Outstanding,2,11,3,Better,7,0,1,6
42,No,Travel_Rarely,1142,Research & Development,8,Bachelors,Life Sciences,Very high,Male,81,High,Fresher,Laboratory Technician,High,Single,3968,13624,4,No,13,Excellent,Outstanding,0,8,3,Better,0,0,0,0
32,Yes,Travel_Rarely,414,Sales,2,Masters,Marketing,High,Male,82,Medium,Junior,Sales Executive,Medium,Single,9907,26186,7,Yes,12,Excellent,Excellent,0,7,3,Good,2,2,2,2
46,No,Travel_Rarely,1319,Sales,3,Bachelors,Technical Degree,Low,Female,45,Very high,Team Lead,Sales Executive,Low,Divorced,13225,7739,2,No,12,Excellent,Outstanding,1,25,5,Better,19,17,2,8
27,No,Travel_Rarely,728,Sales,23,Schooling,Medical,Medium,Female,36,Medium,Junior,Sales Representative,High,Married,3540,7018,1,No,21,Outstanding,Outstanding,1,9,5,Better,9,8,5,8
29,No,Travel_Rarely,352,Human Resources,6,Schooling,Medical,Very high,Male,87,Medium,Fresher,Human Resources,Medium,Married,2804,15434,1,No,11,Excellent,Outstanding,0,1,3,Better,1,0,0,0
43,No,Travel_Rarely,823,Research & Development,6,Bachelors,Medical,Low,Female,81,Medium,Manager,Manager,High,Married,19392,22539,7,No,13,Excellent,Outstanding,0,21,2,Better,16,12,6,14
48,No,Travel_Rarely,1224,Research & Development,10,Bachelors,Life Sciences,Very high,Male,91,Medium,Manager,Research Director,Medium,Married,19665,13583,4,No,12,Excellent,Outstanding,0,29,3,Better,22,10,12,9
29,Yes,Travel_Frequently,459,Research & Development,24,Intermediate,Life Sciences,Very high,Male,73,Medium,Fresher,Research Scientist,Very high,Single,2439,14753,1,Yes,24,Outstanding,Good,0,1,3,Good,1,0,1,0
46,Yes,Travel_Rarely,1254,Sales,10,Bachelors,Life Sciences,High,Female,64,High,Senior,Sales Executive,Medium,Married,7314,14011,5,No,21,Outstanding,Excellent,3,14,2,Better,8,7,0,7
27,No,Travel_Frequently,1131,Research & Development,15,Bachelors,Life Sciences,Very high,Female,77,Medium,Fresher,Research Scientist,Low,Married,4774,23844,0,No,19,Excellent,Outstanding,1,8,2,Good,7,6,7,3
39,No,Travel_Rarely,835,Research & Development,19,Masters,Other,Very high,Male,41,High,Junior,Research Scientist,Very high,Divorced,3902,5141,8,No,14,Excellent,Good,3,7,2,Better,2,2,2,2
55,No,Travel_Rarely,836,Research & Development,2,Masters,Technical Degree,Medium,Male,98,Medium,Fresher,Research Scientist,Very high,Married,2662,7975,8,No,20,Outstanding,Good,1,19,2,Best,5,2,0,4
28,No,Travel_Rarely,1172,Sales,3,Bachelors,Medical,Medium,Female,78,High,Fresher,Sales Representative,Medium,Married,2856,3692,1,No,19,Excellent,Outstanding,1,1,3,Better,1,0,0,0
30,Yes,Travel_Rarely,945,Sales,9,Bachelors,Medical,Medium,Male,89,High,Fresher,Sales Representative,Very high,Single,1081,16019,1,No,13,Excellent,Excellent,0,1,3,Good,1,0,0,0
22,Yes,Travel_Rarely,391,Research & Development,7,Schooling,Life Sciences,Very high,Male,75,High,Fresher,Research Scientist,Medium,Single,2472,26092,1,Yes,23,Outstanding,Poor,0,1,2,Better,1,0,0,0
36,No,Travel_Rarely,1266,Sales,10,Masters,Technical Degree,Medium,Female,63,Medium,Junior,Sales Executive,High,Married,5673,6060,1,Yes,13,Excellent,Poor,1,10,4,Better,10,9,1,7
31,No,Travel_Rarely,311,Research & Development,20,Bachelors,Life Sciences,Medium,Male,89,High,Junior,Laboratory Technician,High,Divorced,4197,18624,1,No,11,Excellent,Poor,1,10,2,Better,10,8,0,2
34,No,Travel_Rarely,1480,Sales,4,Bachelors,Life Sciences,High,Male,64,High,Senior,Sales Executive,Very high,Married,9713,24444,2,Yes,13,Excellent,Outstanding,3,9,3,Better,5,3,1,0
29,No,Travel_Rarely,592,Research & Development,7,Bachelors,Life Sciences,Very high,Male,59,High,Fresher,Laboratory Technician,Low,Single,2062,19384,3,No,14,Excellent,Good,0,11,2,Better,3,2,1,2
37,No,Travel_Rarely,783,Research & Development,7,Masters,Medical,Very high,Male,78,High,Junior,Research Scientist,Low,Married,4284,13588,5,Yes,22,Outstanding,Excellent,1,16,2,Better,5,3,0,4
35,No,Travel_Rarely,219,Research & Development,16,Intermediate,Other,Very high,Female,44,Medium,Junior,Manufacturing Director,Medium,Married,4788,25388,0,Yes,11,Excellent,Outstanding,0,4,2,Better,3,2,0,2
45,No,Travel_Rarely,556,Research & Development,25,Intermediate,Life Sciences,Medium,Female,93,Medium,Junior,Manufacturing Director,Very high,Married,5906,23888,0,No,13,Excellent,Outstanding,2,10,2,Good,9,8,3,8
36,No,Travel_Frequently,1213,Human Resources,2,Schooling,Human Resources,Medium,Male,94,Medium,Junior,Human Resources,Very high,Single,3886,4223,1,No,21,Outstanding,Outstanding,0,10,2,Good,10,1,0,8
40,No,Travel_Rarely,1137,Research & Development,1,Masters,Life Sciences,Low,Male,98,High,Team Lead,Manager,Low,Divorced,16823,18991,2,No,11,Excellent,Poor,1,22,3,Better,19,7,11,16
26,No,Travel_Rarely,482,Research & Development,1,Intermediate,Life Sciences,Medium,Female,90,Medium,Fresher,Research Scientist,High,Married,2933,14908,1,Yes,13,Excellent,Excellent,1,1,3,Good,1,0,1,0
27,No,Travel_Rarely,511,Sales,2,Intermediate,Medical,Low,Female,89,Very high,Junior,Sales Executive,High,Single,6500,26997,0,No,14,Excellent,Good,0,9,5,Good,8,7,0,7
48,No,Travel_Frequently,117,Research & Development,22,Bachelors,Medical,Very high,Female,58,High,Team Lead,Manager,Very high,Divorced,17174,2437,3,No,11,Excellent,Good,1,24,3,Better,22,17,4,7
44,No,Travel_Rarely,170,Research & Development,1,Masters,Life Sciences,Medium,Male,78,Very high,Junior,Healthcare Representative,Low,Married,5033,9364,2,No,15,Excellent,Outstanding,1,10,5,Better,2,0,2,2
34,Yes,Non-Travel,967,Research & Development,16,Masters,Technical Degree,Very high,Male,85,Low,Fresher,Research Scientist,Low,Married,2307,14460,1,Yes,23,Outstanding,Good,1,5,2,Better,5,2,3,0
56,Yes,Travel_Rarely,1162,Research & Development,24,Intermediate,Life Sciences,Low,Male,97,High,Fresher,Laboratory Technician,Very high,Single,2587,10261,1,No,16,Excellent,Outstanding,0,5,3,Better,4,2,1,0
36,No,Travel_Rarely,335,Sales,17,Intermediate,Marketing,High,Male,33,Medium,Junior,Sales Executive,Medium,Married,5507,16822,2,No,16,Excellent,Excellent,2,12,1,Poor,4,2,1,3
41,No,Travel_Rarely,337,Sales,8,Bachelors,Marketing,High,Female,54,High,Junior,Sales Executive,Medium,Married,4393,26841,5,No,21,Outstanding,Excellent,1,14,3,Better,5,4,1,4
42,No,Travel_Rarely,1396,Research & Development,6,Bachelors,Medical,High,Male,83,High,Senior,Research Director,Low,Married,13348,14842,9,No,13,Excellent,Good,1,18,3,Best,13,7,5,7
31,No,Travel_Rarely,1079,Sales,10,Intermediate,Medical,High,Female,86,High,Junior,Sales Executive,Very high,Divorced,6583,20115,2,Yes,11,Excellent,Outstanding,1,8,2,Better,5,2,1,4
34,No,Travel_Rarely,735,Sales,3,Schooling,Medical,Very high,Female,75,Medium,Junior,Sales Executive,Very high,Married,8103,16495,3,Yes,12,Excellent,Excellent,0,9,3,Good,4,2,0,1
31,No,Travel_Rarely,471,Research & Development,4,Bachelors,Medical,Low,Female,62,Very high,Fresher,Laboratory Technician,High,Divorced,3978,16031,8,No,12,Excellent,Good,1,4,0,Good,2,2,2,2
26,No,Travel_Frequently,1096,Research & Development,6,Bachelors,Other,High,Male,61,Very high,Fresher,Laboratory Technician,Very high,Married,2544,7102,0,No,18,Excellent,Poor,1,8,3,Better,7,7,7,7
45,No,Travel_Frequently,1297,Research & Development,1,Masters,Medical,Medium,Male,44,High,Junior,Healthcare Representative,High,Single,5399,14511,4,No,12,Excellent,Excellent,0,12,3,Better,4,2,0,3
33,No,Travel_Rarely,217,Sales,10,Masters,Marketing,Medium,Male,43,High,Junior,Sales Executive,High,Single,5487,10410,1,No,14,Excellent,Good,0,10,2,Good,10,4,0,9
28,No,Travel_Frequently,783,Sales,1,Intermediate,Life Sciences,High,Male,42,Medium,Junior,Sales Executive,Very high,Married,6834,19255,1,Yes,12,Excellent,Excellent,1,7,2,Better,7,7,0,7
29,Yes,Travel_Frequently,746,Sales,24,Bachelors,Technical Degree,High,Male,45,Very high,Fresher,Sales Representative,Low,Single,1091,10642,1,No,17,Excellent,Outstanding,0,1,3,Better,1,0,0,0
39,No,Non-Travel,1251,Sales,21,Masters,Life Sciences,Low,Female,32,Low,Junior,Sales Executive,High,Married,5736,3987,6,No,19,Excellent,Excellent,1,10,1,Better,3,2,1,2
27,No,Travel_Rarely,1354,Research & Development,2,Masters,Technical Degree,Medium,Male,41,High,Fresher,Research Scientist,Medium,Married,2226,6073,1,No,11,Excellent,Excellent,1,6,3,Good,5,3,1,2
34,No,Travel_Frequently,735,Research & Development,22,Masters,Other,High,Male,86,Medium,Junior,Research Scientist,Very high,Married,5747,26496,1,Yes,15,Excellent,Good,0,16,3,Better,15,10,6,11
28,Yes,Travel_Rarely,1475,Sales,13,Intermediate,Marketing,Very high,Female,84,High,Junior,Sales Executive,High,Single,9854,23352,3,Yes,11,Excellent,Outstanding,0,6,0,Better,2,0,2,2
47,No,Non-Travel,1169,Research & Development,14,Masters,Technical Degree,High,Male,64,High,Junior,Research Scientist,Medium,Married,5467,2125,8,No,18,Excellent,Excellent,1,16,4,Best,8,7,1,7
56,No,Travel_Rarely,1443,Sales,11,PhD,Marketing,Very high,Female,89,Medium,Junior,Sales Executive,Low,Married,5380,20328,4,No,16,Excellent,Excellent,1,6,3,Better,0,0,0,0
39,No,Travel_Rarely,867,Research & Development,9,Intermediate,Medical,Low,Male,87,High,Junior,Manufacturing Director,Low,Married,5151,12315,1,No,25,Outstanding,Outstanding,1,10,3,Better,10,0,7,9
38,No,Travel_Frequently,1394,Research & Development,8,Bachelors,Medical,Very high,Female,58,Medium,Junior,Research Scientist,Medium,Divorced,2133,18115,1,Yes,16,Excellent,Excellent,1,20,3,Better,20,11,0,7
58,No,Travel_Rarely,605,Sales,21,Bachelors,Life Sciences,Very high,Female,72,High,Team Lead,Manager,Very high,Married,17875,11761,4,Yes,13,Excellent,Excellent,1,29,2,Good,1,0,0,0
32,Yes,Travel_Frequently,238,Research & Development,5,Intermediate,Life Sciences,Low,Female,47,Very high,Fresher,Research Scientist,High,Single,2432,15318,3,Yes,14,Excellent,Poor,0,8,2,Better,4,1,0,3
38,No,Travel_Rarely,1206,Research & Development,9,Intermediate,Life Sciences,Medium,Male,71,High,Fresher,Research Scientist,Very high,Divorced,4771,14293,2,No,19,Excellent,Outstanding,2,10,0,Best,5,2,0,3
49,No,Travel_Frequently,1064,Research & Development,2,Schooling,Life Sciences,Medium,Male,42,High,Manager,Research Director,Very high,Married,19161,13738,3,No,15,Excellent,Outstanding,0,28,3,Better,5,4,4,3
42,No,Travel_Rarely,419,Sales,12,Masters,Marketing,Medium,Male,77,High,Junior,Sales Executive,Very high,Divorced,5087,2900,3,Yes,12,Excellent,Excellent,2,14,4,Better,0,0,0,0
27,Yes,Travel_Frequently,1337,Human Resources,22,Bachelors,Human Resources,Low,Female,58,Medium,Fresher,Human Resources,Medium,Married,2863,19555,1,No,12,Excellent,Poor,0,1,2,Better,1,0,0,0
35,No,Travel_Rarely,682,Sales,18,Masters,Medical,Medium,Male,71,High,Junior,Sales Executive,Low,Married,5561,15975,0,No,16,Excellent,Outstanding,1,6,2,Poor,5,3,0,4
28,No,Non-Travel,1103,Research & Development,16,Bachelors,Medical,High,Male,49,High,Fresher,Research Scientist,High,Single,2144,2122,1,No,14,Excellent,Excellent,0,5,3,Good,5,3,1,4
